position,checkpoint,formation,cumul_received_unsucc,cumul_in_game_time,cumul_pressured_success_rate,cumul_top_hsr_share,distance_per_run,distance_per_possession,top_distance_share,cumul_unique_run_possessions,cumul_sprints,cumul_bottom_sprint_share,cumul_pressure_success_rate,cumul_top_run_share,player_share_team_cumul_shots,player_share_team_shots_on_target,cumul_pass_middle_accuracy_rate,cumul_pass_top_accuracy_rate,cumul_pressure_turnover_rate,cumul_pressure_forward_rate,player_z_team_top_distance_share,scored_after
D,H1_45,4-4-2,12,44,0.7333333333333333,0.2,11.714785411678434,58.57392705839217,0.0,2.0,3,0.0,0.6923076923076923,0.21428571428571427,0.0,0.0,0,0,0.26666666666666666,0.06666666666666667,-1.5151018424287392,0
D,H2_15,4-4-2,26,59,0.6842105263157895,0.1724137931034483,11.574775574278135,28.936938935695338,0.2815611215560073,2.0,4,0.0,0.7142857142857143,0.21212121212121213,0.0,0.0,0,0,0.2631578947368421,0.05263157894736842,-0.32526970835623725,0
D,H2_30,4-4-2,31,74,0.6153846153846154,0.21621621621621623,11.628948157894737,58.14474078947368,0.36750961172019936,2.0,6,0.16666666666666666,0.7333333333333333,0.23255813953488372,0.0,0.0,0,0,0.34615384615384615,0.07692307692307693,1.1895538363501548,0
D,H1_15,4-4-2,2,14,0.8,0.5,16.983964002183917,76.42783800982762,0.34732432344382047,2.0,1,1.0,0.0,0.4444444444444444,0.0,0.0,0,0,0.2,0.0,0.36900575468078317,0
D,H1_30,4-4-2,2,29,0.8888888888888888,0.4090909090909091,11.656295589327046,99.07851250927989,0.2193492799542483,2.0,4,0.5,0.75,0.38461538461538464,0.0,0.0,0,0,0.1111111111111111,0.1111111111111111,-0.09019237317110282,0
D,H1_45,4-4-2,7,44,0.75,0.4,14.821593756148408,66.69717190266783,0.5816670697527444,2.0,5,0.4,0.8,0.4,0.0,0.0,0,0,0.25,0.08333333333333333,2.103726394572685,0
D,H2_15,4-4-2,10,59,0.75,0.3888888888888889,14.602884716899812,73.01442358449906,0.40697799068713075,2.0,9,0.2222222222222222,0.625,0.4,0.0,0.0,0,0,0.25,0.1875,0.18517085997890526,0
D,H2_30,4-4-2,11,74,0.6842105263157895,0.3333333333333333,12.622602120430901,69.42431166236996,0.22162610111219624,2.0,11,0.18181818181818182,0.625,0.35714285714285715,0.0,0.0,0,0,0.3157894736842105,0.15789473684210525,0.1916077586752986,0
M,H1_15,4-4-2,2,14,0.625,0.14285714285714285,14.320255439593938,57.28102175837575,0.15510441680250045,2.0,1,0.0,0.0,0.125,0.0,0.0,0,0,0.375,0.375,-0.5766614317375015,0
M,H1_30,4-4-2,8,29,0.6875,0.17647058823529413,17.122067731194395,85.61033865597197,0.22440033698193182,2.0,1,0.0,0.6,0.16666666666666666,0.0,0.0,0,0,0.3125,0.25,-0.0638516475963613,0
M,H1_45,4-4-2,21,44,0.631578947368421,0.23076923076923078,13.298861660211488,59.844877470951694,0.2517687957060214,2.0,1,0.0,0.5294117647058824,0.2222222222222222,0.0,0.0,0,0,0.3684210526315789,0.21052631578947367,0.051271903783312756,0
M,H2_15,4-4-2,22,59,0.65,0.2413793103448276,13.053563203463204,19.580344805194805,0.43851236850259095,2.0,1,0.0,0.5294117647058824,0.23333333333333334,0.0,0.0,0,0,0.35,0.2,0.31351424668384514,0
M,H2_30,4-4-2,24,74,0.6666666666666666,0.24242424242424243,19.36431341952839,77.45725367811356,0.14654836704803814,2.0,1,0.0,0.5294117647058824,0.23529411764705882,0.0,0.0,0,0,0.3333333333333333,0.19047619047619047,-0.32197688099906524,0
D,H1_15,4-4-2,2,14,0.0,0.0,9.79249771408315,39.1699908563326,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,-1.3397309805765159,0
D,H1_30,4-4-2,6,29,1.0,0.0,11.47167488888889,57.35837444444445,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,-1.2340755557654175,0
D,H1_45,4-4-2,17,44,0.8,0.06666666666666667,11.636738227016593,93.09390581613275,0.0902147607925269,1.0,2,0.5,0.4,0.058823529411764705,0.0,0.0,0,1,0.2,0.0,-0.9538327922672744,0
D,H2_15,4-4-2,18,59,0.7142857142857143,0.05263157894736842,10.530584365079365,21.06116873015873,0.0,2.0,2,0.5,0.4,0.047619047619047616,0.0,0.0,0,1,0.2857142857142857,0.14285714285714285,-1.4712098032079826,0
D,H2_30,4-4-2,18,74,0.7777777777777778,0.041666666666666664,9.726935336382537,48.63467668191269,0.0,2.0,2,0.5,0.5,0.038461538461538464,0.14285714285714285,0.0,0,1,0.2222222222222222,0.3333333333333333,-1.3244710455261268,0
D,H1_15,4-4-2,8,14,0.7777777777777778,0.2,10.446611264159538,31.339833792478615,0.090386321971246,2.0,1,1.0,0.75,0.16666666666666666,0.0,0.0,0,1,0.2222222222222222,0.3333333333333333,-0.8950560232176955,0
D,H1_30,4-4-2,11,29,0.8333333333333334,0.1111111111111111,9.175762175679335,45.87881087839668,0.0,2.0,2,0.5,0.6,0.09090909090909091,0.0,0.0,0,0,0.16666666666666666,0.4166666666666667,-1.2340755557654175,0
D,H1_45,4-4-2,21,44,0.7333333333333333,0.125,12.210817255663335,54.948677650485,0.23234809753739405,2.0,4,0.25,0.7142857142857143,0.15,0.0,0.0,0,0,0.26666666666666666,0.4,-0.06955352122275689,0
D,H2_15,4-4-2,22,59,0.5789473684210527,0.09523809523809523,10.71272932757369,32.13818798272107,0.0,2.0,5,0.4,0.5454545454545454,0.11538461538461539,0.0,0.0,0,0,0.3684210526315789,0.3157894736842105,-1.4712098032079826,0
D,H2_30,4-4-2,23,74,0.5909090909090909,0.08695652173913043,8.448220255319146,16.896440510638293,0.0,2.0,5,0.4,0.5,0.10714285714285714,0.0,0.0,0,0,0.36363636363636365,0.36363636363636365,-1.3244710455261268,0
M,H1_15,4-4-2,6,14,0.6666666666666666,0.5,15.28275585265232,84.05515718958776,0.3465661074109932,2.0,1,0.0,0.6666666666666666,0.5454545454545454,0.0,0.0,0,0,0.25,0.16666666666666666,0.36527554777875326,0
M,H1_30,4-4-2,7,29,0.6470588235294118,0.4444444444444444,14.841745593814816,74.20872796907408,0.3862007366843896,2.0,3,0.0,0.5,0.5238095238095238,0.25,0.3333333333333333,0,0,0.29411764705882354,0.23529411764705882,0.7799202407603436,0
M,H1_45,4-4-2,23,44,0.68,0.4444444444444444,11.646411205118817,58.23205602559408,0.36222955446021693,2.0,4,0.25,0.5,0.4838709677419355,0.2,0.3333333333333333,0,0,0.28,0.28,0.738500962547472,0
M,H2_15,4-4-2,24,59,0.6666666666666666,0.45454545454545453,11.417392154615523,51.37826469576986,0.5238312309873118,2.0,7,0.2857142857142857,0.5,0.5,0.2,0.3333333333333333,0,0,0.2962962962962963,0.25925925925925924,0.6607578747389913,0
M,H2_30,4-4-2,26,74,0.6470588235294118,0.43478260869565216,11.877807469123486,106.90026722211137,0.3785810443808069,2.0,12,0.25,0.5789473684210527,0.4482758620689655,0.14285714285714285,0.3333333333333333,0,0,0.29411764705882354,0.2647058823529412,1.2652902424172054,0
M,H2_30,4-4-2,1,12,0.6,0.375,11.284583728276631,50.78062677724484,0.28970850657726,2.0,1,0.0,1.0,0.3333333333333333,0.0,0.0,0,0,0.4,0.4,0.657339418198457,0
A,H2_30,4-4-2,0,12,0.8,0.25,10.803634409000345,48.61635484050156,0.26755564136132187,2.0,1,0.0,1.0,0.2222222222222222,0.14285714285714285,0.0,0,1,0.2,0.2,0.5057981997333427,0
A,H1_15,4-4-2,1,14,0.6666666666666666,0.6,12.123596430298285,60.617982151491425,0.4445102555943076,2.0,0,0.0,0.6666666666666666,0.6,0.0,0.0,0,0,0.3333333333333333,0.6666666666666666,0.8471328572377734,0
A,H1_30,4-4-2,3,29,0.5555555555555556,0.631578947368421,11.880560840148283,59.402804200741414,0.5365357129548365,2.0,1,0.0,0.42857142857142855,0.6,0.0,0.0,0,0,0.4444444444444444,0.3333333333333333,1.5639011644604262,0
A,H1_45,4-4-2,14,44,0.38461538461538464,0.5714285714285714,12.420901112539648,62.104505562698236,0.2609772243122857,2.0,2,0.0,0.4,0.5333333333333333,0.0,0.0,0,0,0.6153846153846154,0.23076923076923078,0.10856192962735138,0
A,H2_15,4-4-2,19,59,0.4666666666666667,0.6111111111111112,11.861912436455299,65.24051840050414,0.6524594376766749,2.0,5,0.2,0.3888888888888889,0.5609756097560976,0.0,0.0,0,0,0.5333333333333333,0.2,1.1842684310247187,0
M,H1_15,4-4-2,4,14,0.8181818181818182,0.6666666666666666,11.848780454760368,17.773170682140552,0.6844634417415298,2.0,0,0.0,0.5,0.6666666666666666,0.5,0.0,0,0,0.18181818181818182,0.36363636363636365,2.027634181896976,1
M,H1_30,4-4-2,9,29,0.8235294117647058,0.45454545454545453,11.802376274702741,47.209505098810965,0.26434657224391755,2.0,0,0.0,0.625,0.45454545454545453,0.5,0.3333333333333333,0,0,0.17647058823529413,0.35294117647058826,0.14446372382255682,0
M,H1_45,4-4-2,25,44,0.6666666666666666,0.34782608695652173,11.112217812646902,88.89774250117522,0.3182259828214673,2.0,4,0.25,0.5,0.3333333333333333,0.4,0.3333333333333333,0,0,0.3333333333333333,0.2857142857142857,0.4647337581518154,0
M,H2_15,4-4-2,30,59,0.6956521739130435,0.3870967741935484,11.275944497412292,45.10377798964917,0.5405055519678209,2.0,4,0.25,0.5625,0.37142857142857144,0.4,0.3333333333333333,0,0,0.30434782608695654,0.2608695652173913,0.7286215515861237,0
M,H2_30,4-4-2,33,74,0.6785714285714286,0.3888888888888889,15.430837840950868,38.57709460237717,0.36684070251305145,2.0,4,0.25,0.5263157894736842,0.375,0.42857142857142855,0.6666666666666666,0,0,0.32142857142857145,0.2857142857142857,1.1849780257132174,0
M,H1_15,4-4-2,1,14,0.6666666666666666,0.5454545454545454,12.710838378282403,82.62044945883562,0.4092082846386806,2.0,2,1.0,1.0,0.46153846153846156,0.0,0.0,0,0,0.3333333333333333,0.16666666666666666,0.673457215979026,0
M,H1_30,4-4-2,7,29,0.5555555555555556,0.4,12.997792536890657,77.98675522134394,0.18446461605107475,2.0,5,0.4,0.8333333333333334,0.36,0.0,0.0,0,0,0.3333333333333333,0.2222222222222222,-0.27211218789590297,0
M,H1_45,4-4-2,19,44,0.5,0.41935483870967744,12.76280943900099,95.72107079250742,0.3301716274005733,2.0,9,0.3333333333333333,0.6666666666666666,0.375,0.0,0.0,0,0,0.4166666666666667,0.16666666666666666,0.5390533099367012,0
M,H2_15,4-4-2,23,59,0.5384615384615384,0.4186046511627907,13.655316486789149,95.58721540752404,0.44220293438015235,2.0,11,0.2727272727272727,0.6363636363636364,0.4074074074074074,0.0,0.0,0,0,0.38461538461538464,0.15384615384615385,0.32853467062738334,0
M,H2_30,4-4-2,24,74,0.5882352941176471,0.41304347826086957,12.247578535907579,24.495157071815157,0.09140776735920313,2.0,12,0.25,0.5833333333333334,0.39655172413793105,0.14285714285714285,0.0,0,0,0.35294117647058826,0.11764705882352941,-0.6991774635102289,0
A,H1_15,4-4-2,1,14,0.7,0.2222222222222222,17.206540013860046,94.63597007623025,0.13736267846650885,2.0,2,0.0,1.0,0.18181818181818182,0.5,1.0,0,0,0.2,0.2,-0.663945730577963,0
A,H1_30,4-4-2,4,29,0.55,0.35714285714285715,14.16257940282475,49.56902790988663,0.5820255171337378,2.0,4,0.0,0.5,0.3333333333333333,0.25,0.3333333333333333,0,0,0.35,0.1,1.8011256586124347,0
A,H1_45,4-4-2,8,44,0.5217391304347826,0.391304347826087,12.79216949036185,83.14910168735203,0.25120137994400615,2.0,8,0.0,0.36363636363636365,0.3548387096774194,0.4,0.3333333333333333,0,0,0.34782608695652173,0.08695652173913043,0.047741739728171556,0
A,H2_15,4-4-2,11,59,0.5,0.4411764705882353,10.172254059040794,76.29190544280596,0.6902395080820374,2.0,12,0.0,0.4666666666666667,0.43478260869565216,0.4,0.3333333333333333,0,0,0.32142857142857145,0.07142857142857142,1.3380314833402167,0
G,H1_15,4-3-3,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.2177098448069312,0
G,H1_30,4-3-3,5,29,0.0,0.0,4.608761904761906,4.608761904761906,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.218169092026673,0
G,H1_45,4-3-3,5,44,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.6900769131338207,0
G,H2_15,4-3-3,5,59,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.2250084009701745,0
G,H2_30,4-3-3,5,74,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0358223276367946,0
D,H2_30,4-3-3,2,13,0.3333333333333333,0.125,9.118748075695503,50.153114416325266,0.10751823751806412,2.0,3,0.0,0.4,0.09090909090909091,0.0,0.0,0,0,0.6666666666666666,0.3333333333333333,-0.547932037734378,0
D,H1_15,4-3-3,5,14,1.0,0.0,13.541591522988504,13.541591522988504,0.0,2.0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,1,0.0,1.0,-1.2177098448069312,0
D,H1_30,4-3-3,6,29,0.5,0.0,7.863076932976932,11.794615399465398,0.0,2.0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,1,0.5,0.5,-1.218169092026673,0
D,H1_45,4-3-3,9,44,0.5,0.2222222222222222,14.990720781982057,44.972162345946174,0.17877186696352143,2.0,2,0.0,0.0,0.18181818181818182,0.25,0.0,0,0,0.5,0.5,-0.32566432176537863,0
M,H1_15,4-3-3,3,14,0.6666666666666666,0.18181818181818182,11.01104217038538,66.06625302231228,0.19917338170964557,2.0,1,0.0,0.5714285714285714,0.25,0.0,0.0,0,0,0.3333333333333333,0.6666666666666666,-0.12826720006173736,0
M,H1_30,4-3-3,6,29,0.5,0.16666666666666666,13.42765842206761,46.99680447723664,0.32841803801370434,2.0,1,0.0,0.6666666666666666,0.21052631578947367,0.0,0.0,0,0,0.5,0.5,0.7840614509326623,0
M,H1_45,4-3-3,11,44,0.6363636363636364,0.17391304347826086,13.290626431623933,39.871879294871796,0.13218873618558594,2.0,2,0.5,0.6666666666666666,0.2,0.25,1.0,0,0,0.36363636363636365,0.2727272727272727,-0.6811934732942777,0
M,H2_15,4-3-3,13,59,0.6666666666666666,0.15151515151515152,11.379669139725488,68.27801483835293,0.1499027432567628,2.0,4,0.75,0.6875,0.16216216216216217,0.25,0.5,0,0,0.3333333333333333,0.3333333333333333,-0.29089744512429866,0
M,H2_30,4-3-3,13,74,0.6923076923076923,0.13513513513513514,10.704787161581573,26.76196790395393,0.0,2.0,5,0.8,0.6470588235294118,0.14285714285714285,0.3333333333333333,0.5,0,0,0.3076923076923077,0.3076923076923077,-1.0358223276367946,0
D,H1_15,4-3-3,7,14,0.0,0.0,6.990263616557733,13.980527233115467,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,-1.2177098448069312,0
D,H1_30,4-3-3,11,29,0.5714285714285714,0.0,16.31647319109462,32.63294638218924,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.42857142857142855,0.14285714285714285,-1.218169092026673,0
D,H1_45,4-3-3,15,44,0.5,0.1,12.36196754530557,74.17180527183342,0.21051870483300714,1.0,0,0.0,0.6666666666666666,0.1,0.0,0.0,0,0,0.5,0.1,-0.08336789078333036,0
D,H2_15,4-3-3,21,59,0.5384615384615384,0.06666666666666667,12.406731404901143,74.44038842940685,0.0,1.0,1,1.0,0.4,0.0625,0.0,0.0,0,0,0.46153846153846156,0.15384615384615385,-1.2250084009701745,0
D,H2_30,4-3-3,22,74,0.5,0.05555555555555555,7.404323820612596,22.21297146183779,0.0,1.0,1,1.0,0.2857142857142857,0.05263157894736842,0.0,0.0,0,0,0.5,0.14285714285714285,-1.0358223276367946,0
A,H1_15,4-3-3,12,14,0.5,0.4444444444444444,11.188088084613899,55.94044042306949,0.4369207698643452,2.0,1,0.0,0.14285714285714285,0.5,0.3333333333333333,0.0,0,0,0.5,0.0,1.1721683355968644,0
A,H1_30,4-3-3,23,29,0.75,0.4666666666666667,17.283364384366543,51.85009315309963,0.2023396633286412,2.0,1,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0,0,0.25,0.0,0.015413132685993248,0
A,H1_45,4-3-3,35,44,0.75,0.47619047619047616,15.035948660673965,60.14379464269586,0.35722151028730126,2.0,3,0.0,0.15789473684210525,0.5,0.25,0.0,0,0,0.25,0.0,1.0362890124572524,0
A,H2_15,4-3-3,35,59,0.75,0.44,19.090334441724725,95.45167220862362,0.2981537723712816,2.0,4,0.0,0.17391304347826086,0.4827586206896552,0.25,0.0,0,0,0.25,0.0,0.6329209420688945,0
M,H1_15,4-3-3,3,14,0.5,0.5,10.750327005460562,59.12679853003309,0.5139345111151065,2.0,1,0.0,0.18181818181818182,0.5454545454545454,0.3333333333333333,0.0,1,0,0.5,0.0,1.5934196756592809,0
M,H1_30,4-3-3,11,29,0.2,0.4117647058823529,12.653135275721985,44.28597346502695,0.3482856669302343,2.0,1,0.0,0.21052631578947367,0.4444444444444444,0.3333333333333333,0.0,0,0,0.8,0.0,0.9051862639101955,0
M,H1_45,4-3-3,18,44,0.46153846153846156,0.42857142857142855,13.171238253242255,32.928095633105634,0.27069293741486433,2.0,2,0.0,0.30434782608695654,0.4782608695652174,0.25,0.0,0,0,0.5384615384615384,0.15384615384615385,0.3758905037568587,0
M,H2_15,4-3-3,20,59,0.5263157894736842,0.37037037037037035,11.262190576815337,33.78657173044601,0.12969556236757573,2.0,2,0.0,0.2916666666666667,0.41379310344827586,0.25,0.0,0,0,0.47368421052631576,0.21052631578947367,-0.4168174159350896,0
M,H2_30,4-3-3,24,74,0.55,0.3448275862068966,11.649747058823529,11.649747058823529,0.0,2.0,2,0.0,0.26666666666666666,0.3870967741935484,0.3333333333333333,0.0,0,0,0.45,0.2,-1.0358223276367946,0
A,H1_15,4-3-3,5,14,0.3333333333333333,0.2222222222222222,11.192336246018954,72.7501855991232,0.26326674503371567,2.0,4,0.25,0.3333333333333333,0.3076923076923077,0.0,0.0,0,0,0.5,0.3333333333333333,0.222311992052306,0
A,H1_30,4-3-3,17,29,0.4166666666666667,0.21428571428571427,12.580450719096694,37.74135215729008,0.45365623755678836,2.0,5,0.2,0.1875,0.3157894736842105,0.0,0.0,0,0,0.5,0.4166666666666667,1.5475875647447639,0
A,H1_45,4-3-3,21,44,0.47619047619047616,0.3,12.237960760002053,48.951843040008214,0.519977766075038,2.0,7,0.14285714285714285,0.2777777777777778,0.37037037037037035,0.0,0.0,0,0,0.42857142857142855,0.2857142857142857,2.2784681567075267,0
A,H2_15,4-3-3,27,59,0.5,0.2916666666666667,10.720262264288314,26.800655660720786,0.11279724042089713,2.0,8,0.125,0.375,0.34375,0.25,0.5,0,0,0.4090909090909091,0.2727272727272727,-0.5221184085844763,0
A,H2_30,4-3-3,29,74,0.5,0.3103448275862069,11.825148908969403,35.47544672690821,0.5808962179132844,2.0,9,0.1111111111111111,0.3448275862068966,0.3684210526315789,0.3333333333333333,0.5,0,0,0.4090909090909091,0.2727272727272727,1.600136284624808,0
A,H2_15,4-3-3,2,14,0.0,0.5,11.32322107582824,45.29288430331296,0.5980535083140134,2.0,2,0.0,0.3333333333333333,0.5,0.0,0.0,0,0,1.0,0.0,2.501730164055915,0
A,H2_30,4-3-3,7,29,0.0,0.3333333333333333,8.993064848717797,49.461856667947885,0.2788900013637198,2.0,4,0.0,0.4,0.3684210526315789,0.0,0.0,0,0,1.0,0.0,0.22970923944613758,0
D,H1_15,4-3-3,6,14,0.0,0.2,14.363650884006484,43.09095265201945,0.16882251725955186,2.0,1,0.0,0.0,0.3333333333333333,0.0,0.0,0,0,1.0,0.0,-0.2942809803821208,0
D,H1_30,4-3-3,17,29,0.2,0.18181818181818182,12.230099959573668,48.92039983829467,0.3370111439299092,2.0,3,0.0,0.4166666666666667,0.2857142857142857,0.0,0.0,0,0,0.8,0.0,0.8364501054303548,0
D,H1_45,4-3-3,24,44,0.2222222222222222,0.21739130434782608,11.766199308373167,76.48029550442558,0.2500173662346706,2.0,4,0.0,0.42857142857142855,0.2962962962962963,0.0,0.0,0,0,0.7777777777777778,0.1111111111111111,0.2180915719050863,0
D,H2_15,4-3-3,27,59,0.23076923076923078,0.2,10.734868303553736,42.93947321421494,0.321854332259299,2.0,5,0.0,0.375,0.2857142857142857,0.0,0.0,0,0,0.7692307692307693,0.07692307692307693,0.7806097179384419,0
D,H2_30,4-3-3,33,74,0.3125,0.21212121212121213,9.007366317069463,27.02209895120839,0.17641116660135783,2.0,5,0.0,0.3888888888888889,0.2894736842105263,0.0,0.0,0,0,0.625,0.125,-0.23531352836728003,0
D,H1_15,4-3-3,6,14,0.0,0.14285714285714285,9.218627255646584,41.48382265040963,0.08508241344448877,2.0,2,0.0,0.2,0.1111111111111111,0.0,0.0,1,0,1.0,0.0,-0.7523243162356754,0
D,H1_30,4-3-3,17,29,0.2857142857142857,0.07692307692307693,9.300611871250902,27.90183561375271,0.0,2.0,2,0.0,0.4166666666666667,0.06666666666666667,0.0,0.0,0,0,0.7142857142857143,0.2857142857142857,-1.218169092026673,0
D,H1_45,4-3-3,22,44,0.4,0.1,13.563830464507081,67.8191523225354,0.08898582759520991,2.0,5,0.4,0.5625,0.08,0.0,0.0,0,0,0.6,0.3,-1.0109242831004814,0
D,H2_15,4-3-3,29,59,0.3333333333333333,0.13333333333333333,11.877324726404062,77.2026107216264,0.23956436845820486,2.0,8,0.625,0.6,0.10526315789473684,0.0,0.0,0,0,0.6666666666666666,0.2222222222222222,0.26782419398643315,0
M,H1_15,4-3-3,7,14,0.5,0.4666666666666667,11.905543929843764,119.05543929843765,0.45243768866662915,2.0,5,0.2,0.3157894736842105,0.45,0.0,0.0,0,0,0.5,0.0,1.2570430960349857,0
M,H1_30,4-3-3,13,29,0.6666666666666666,0.39285714285714285,14.76675554594991,103.36728882164937,0.3194794730424616,2.0,6,0.16666666666666666,0.2692307692307692,0.38235294117647056,0.0,0.0,0,0,0.3333333333333333,0.0,0.7295666737764155,0
M,H1_45,4-3-3,20,44,0.6666666666666666,0.3888888888888889,11.508943258983823,57.54471629491911,0.1869608357093973,2.0,8,0.25,0.30303030303030304,0.36363636363636365,0.0,0.0,0,0,0.3333333333333333,0.2222222222222222,-0.2631649349380565,0
A,H2_30,4-3-3,3,14,0.3333333333333333,0.42857142857142855,13.54371784581441,67.71858922907205,0.5447769401714175,2.0,3,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0,1,0.6666666666666666,0.0,1.4362362310586898,0
A,H1_15,4-3-3,2,14,0.5,0.4,9.822102681619715,63.84366743052814,0.3292189897608095,2.0,3,0.0,0.375,0.38461538461538464,0.0,0.0,0,0,0.5,0.25,0.5830589317568887,0
A,H1_30,4-3-3,6,29,0.3333333333333333,0.35294117647058826,15.735749037664643,70.8108706694909,0.20873635981411218,2.0,5,0.0,0.26666666666666666,0.3181818181818182,0.0,0.0,0,0,0.6666666666666666,0.1111111111111111,0.05441117662630868,0
A,H1_45,4-3-3,15,44,0.23076923076923078,0.3333333333333333,13.776993684424257,61.996471579909155,0.2405260618431635,2.0,7,0.0,0.3684210526315789,0.2903225806451613,0.0,0.0,0,0,0.7692307692307693,0.07692307692307693,0.14565257218861904,0
A,H2_15,4-3-3,15,59,0.23076923076923078,0.2903225806451613,10.756747048957509,86.05397639166007,0.15300404988406516,2.0,8,0.0,0.4090909090909091,0.2564102564102564,0.0,0.0,0,0,0.7692307692307693,0.07692307692307693,-0.2715718181540274,0
A,H2_30,4-3-3,16,74,0.17647058823529413,0.3076923076923077,12.733733097393431,50.934932389573724,0.49631614678345165,2.0,8,0.0,0.4230769230769231,0.2765957446808511,0.0,0.0,0,0,0.8235294117647058,0.058823529411764705,1.2163335328677582,0
M,H2_15,4-3-3,3,14,1.0,0.1111111111111111,13.130757560298449,65.65378780149224,0.15940845189835215,2.0,1,1.0,0.0,0.1,0.0,0.0,0,0,0.0,1.0,-0.23166312831144187,0
M,H2_30,4-3-3,7,29,1.0,0.17647058823529413,13.929879944102627,62.68445974846182,0.3261404249308664,2.0,2,0.5,0.5,0.21052631578947367,0.0,0.0,0,0,0.0,1.0,0.4441195886514435,0
G,H1_15,5-4-1,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,-1.5757779875693818,0
G,H1_30,5-4-1,1,29,1.0,0.0,235.38639999999998,470.77279999999996,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,-1.6654354003429768,0
G,H1_45,5-4-1,3,44,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,-1.3352521659437462,0
G,H2_15,5-4-1,3,59,0.5,0.0,160.8532,160.8532,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,-1.1879597145669014,0
G,H2_30,5-4-1,3,74,0.5,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,-1.0979032379910567,0
D,H2_15,5-4-1,5,59,0.4,0.17647058823529413,272.16426666666666,816.4928,0.0,2.0,5,0.4,0.8571428571428571,0.18181818181818182,0.3333333333333333,0.0,0,1,0.6,0.2,-1.1879597145669014,0
D,H2_30,5-4-1,2,74,0.5454545454545454,0.17857142857142858,261.812,261.812,0.0,2.0,4,0.25,0.45454545454545453,0.1875,0.14285714285714285,0.0,0,1,0.45454545454545453,0.2727272727272727,-1.0979032379910567,0
M,H2_15,5-4-1,1,59,0.6428571428571429,0.2962962962962963,351.1002,702.2004,0.565478458855905,2.0,4,0.0,0.4166666666666667,0.2903225806451613,0.0,0.0,0,0,0.35714285714285715,0.21428571428571427,1.5990111816174357,1
M,H2_30,5-4-1,1,74,0.6428571428571429,0.2857142857142857,193.1012,193.1012,0.0,2.0,4,0.0,0.35714285714285715,0.28125,0.2857142857142857,1.0,0,0,0.35714285714285715,0.21428571428571427,-1.0979032379910567,0
A,H2_30,5-4-1,0,11,0.0,0.5,254.6832,254.6832,0.4201407866714412,2.0,0,0.0,0.0,0.5,0.0,0.0,1,1,1.0,0.0,1.6554885637409704,0
D,H1_30,4-3-3,6,29,0.25,0.0,242.53079999999997,242.53079999999997,0.0,2.0,2,0.0,1.0,0.0,0.0,0.0,0,0,0.75,0.0,-1.3859049297741108,0
M,H2_30,4-3-3,0,9,1.0,0.0,260.8769333333333,391.31539999999995,0.0,2.0,0,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0.0,-1.1024247403097682,0
